WKT,nama,deskripsi
"POLYGON ((106.8829491 -6.2978105, 106.8834855 -6.2993248, 106.8839361 -6.3014576, 106.8843009 -6.3024173, 106.8855884 -6.3039956, 106.8868329 -6.3046781, 106.8877771 -6.3052326, 106.8892791 -6.3055525, 106.8894508 -6.3045928, 106.8896868 -6.3028226, 106.8906524 -6.3021614, 106.8909743 -6.3017562, 106.892133 -6.3017348, 106.8923905 -6.3003912, 106.8921973 -6.2989835, 106.8914463 -6.2978531, 106.8909099 -6.2972773, 106.8908231 -6.2965911, 106.8899648 -6.2953967, 106.8897288 -6.2943943, 106.8884627 -6.2909817, 106.8881623 -6.2905338, 106.8853943 -6.2909177, 106.8838708 -6.2906831, 106.8807165 -6.2905765, 106.8808024 -6.2916856, 106.8814032 -6.2937971, 106.8822615 -6.2962498, 106.883034 -6.2976788, 106.8829491 -6.2978105))",Taman Mini Indonesia Indah,
