WKT,nama,deskripsi
"POLYGON ((106.806035 -6.2124403, 106.7980528 -6.2144455, 106.7981386 -6.2157254, 106.7983103 -6.2175599, 106.7982674 -6.2190958, 106.7982674 -6.2207596, 106.8031168 -6.2228501, 106.8039322 -6.2240446, 106.8047905 -6.2250685, 106.8084812 -6.2225941, 106.8091249 -6.2222102, 106.8084812 -6.2211863, 106.8084383 -6.2159814, 106.807065 -6.2158961, 106.8067217 -6.2155974, 106.806035 -6.2155974, 106.8062067 -6.2144029, 106.8062496 -6.2133789, 106.806035 -6.2124403))",Gelora Bung Karno,
