WKT,nama,deskripsi
"POLYGON ((109.9907008 -7.8816657, 110.1500026 -7.949676, 110.180215 -7.9714369, 110.203561 -7.9891168, 110.3436366 -8.0258342, 110.3450099 -8.0489508, 110.3752223 -8.0707064, 110.4136745 -8.0856627, 110.439767 -8.101978, 110.4686061 -8.111495, 110.4892055 -8.1155737, 110.5345241 -8.1332473, 110.5661098 -8.1386851, 110.6169215 -8.1522795, 110.6649867 -8.1808262, 110.7157985 -8.1903413, 110.7515041 -8.2025746, 110.8393947 -8.2052931, 110.8435146 -8.1794668, 110.8215419 -8.1604359, 110.8119289 -8.141404, 110.7858363 -8.1577171, 110.7858363 -8.1468418, 110.7858363 -8.0978993, 110.7542507 -8.0326333, 110.7638637 -8.0108757, 110.7666103 -7.9564764, 110.7817165 -7.907511, 110.7830898 -7.8626208, 110.807809 -7.8422146, 110.8036891 -7.8204469, 110.7487575 -7.8286099, 110.7446376 -7.8095626, 110.7144252 -7.7877932, 110.6979457 -7.8095626, 110.6773464 -7.798678, 110.6677333 -7.7823506, 110.6443874 -7.7959568, 110.6320277 -7.7905144, 110.6155483 -7.7905144, 110.5922023 -7.808202, 110.5770961 -7.8095626, 110.5743495 -7.7864325, 110.5606166 -7.776908, 110.5304042 -7.7959568, 110.5221645 -7.7850719, 110.5043117 -7.776908, 110.4960719 -7.7660226, 110.4740993 -7.6694022, 110.4672328 -7.6258477, 110.4617397 -7.5945403, 110.4562465 -7.5591464, 110.4425136 -7.5387256, 110.4177944 -7.5564237, 110.3944484 -7.5945403, 110.3669826 -7.6149584, 110.3202907 -7.6517087, 110.2694789 -7.703426, 110.2694789 -7.6653191, 110.2626125 -7.6353757, 110.2420131 -7.6571529, 110.1403896 -7.6449034, 110.1184169 -7.6653191, 110.137643 -7.6979823, 110.1266567 -7.7469724, 110.114297 -7.7796293, 110.0758449 -7.8054809, 110.0607387 -7.8163653, 110.0524989 -7.8394937, 110.0442592 -7.8653416, 110.029153 -7.8925481, 110.0250331 -7.8816657, 109.9907008 -7.8816657))",DIY Yogyakarta ,
